-7.938513072522747349e-02,-8.645629670298320135e-02,-9.111527262409595262e-02,-8.016657032038589092e-02,-7.129337992921080946e-02,-6.003128749351949178e-02,-5.245910333578177737e-02,-3.065771858983525056e-02,-1.832458138823763599e-02,-1.112557072222180449e-02,-7.425442173315073210e-03,-1.434933885249392929e-02,-1.717533169363395784e-02,-2.162892539559017890e-02,-3.084608835199106544e-02,-2.711967830447716693e-02,-3.398599456577840877e-02,-4.278442285860503680e-02,-5.477163484612734140e-02,-5.567359642485998628e-02,-5.710598495026127097e-02,-6.275870081170023540e-02,-5.750982393867117015e-02,-5.787290294909532007e-02,-5.278575100556713584e-02,-4.742401839788625700e-02,-4.095646091480240059e-02,-3.072566850053376139e-02,-1.221082132865835071e-02,-2.056430354419775536e-02,-1.838332124577254922e-02,-1.269174476206414749e-02,0.000000000000000000e+00
-8.414116989800553281e-02,-1.126725750908343093e-01,-1.056289990191210115e-01,-1.036025675114224526e-01,-1.020443038982148942e-01,-8.533982057933853227e-02,-7.174203289195009436e-02,-5.378574389016440443e-02,-4.537551312752791804e-02,-4.083456568890087013e-02,-4.315424260985455118e-02,-4.666879203148959626e-02,-5.665777153187941118e-02,-6.286388095297150425e-02,-6.722931107069343715e-02,-7.479131841409215886e-02,-8.100302635806073959e-02,-8.609431782649919207e-02,-9.074466615672595327e-02,-9.446731944374589518e-02,-9.014530361320606533e-02,-8.696856439322903087e-02,-7.876568817365345310e-02,-7.243493809520741566e-02,-6.840192810595523143e-02,-5.853617148264975145e-02,-4.349666567303663717e-02,-3.309977312875155703e-02,-1.963881893468772191e-02,-2.118535535231781328e-02,-2.088638058820636509e-02,-1.860137292939558623e-02,-2.807923583990588889e-02
-1.460287383500238068e-01,-1.273815665296132715e-01,-1.303567274231874351e-01,-1.302468810611618621e-01,-1.360216418251365966e-01,-1.079259767385581936e-01,-8.773908118124787436e-02,-7.206798541020627280e-02,-6.989010799872082125e-02,-7.028035697784751346e-02,-7.966669464503425835e-02,-8.135999459577603066e-02,-9.109620198785085832e-02,-1.014859225817242305e-01,-1.119801390649646650e-01,-1.255462254029858227e-01,-1.315528736092189677e-01,-1.362189080779088735e-01,-1.387815014902285538e-01,-1.296160441130056740e-01,-1.290561233966603938e-01,-1.090506590542368454e-01,-1.027670851796839840e-01,-8.626095279705645047e-02,-8.388857665620920445e-02,-6.586566813048212732e-02,-4.862264378830623984e-02,-3.610811765065265189e-02,-2.631777259078379311e-02,-2.738458851862506788e-02,-2.615455101744108835e-02,-2.147897945675818210e-02,0.000000000000000000e+00
-1.012743251226708441e-01,-1.331356983993608190e-01,-1.359277391394339285e-01,-1.357951104341411364e-01,-1.276340347866755653e-01,-1.146752517124481480e-01,-9.619462750651007477e-02,-8.972304441292711097e-02,-9.496314006741274349e-02,-9.957282499723575653e-02,-1.050005615055350228e-01,-1.196281620688206954e-01,-1.274882345830905539e-01,-1.432121190502101682e-01,-1.621011755376243479e-01,-1.787610882426376446e-01,-1.921980096039377639e-01,-1.884642601063580836e-01,-1.763692639201399348e-01,-1.668492797362139679e-01,-1.490798056424419704e-01,-1.333135368539858923e-01,-1.183081942594254587e-01,-9.954920469399367033e-02,-8.409778098264744650e-02,-7.330574422629083930e-02,-5.941687332615377959e-02,-5.248520337451847984e-02,-4.063561491611491355e-02,-3.799862974198010834e-02,-3.340388444221183833e-02,-2.664914419988519134e-02,-3.593248508818427944e-02
-1.142731796198371147e-01,-1.339550856677925450e-01,-1.485409339900787828e-01,-1.364081991985195974e-01,-1.392968197695649279e-01,-1.227926267713882746e-01,-1.063972462962515797e-01,-1.060160181582638084e-01,-1.076517610885964760e-01,-1.209233463984101670e-01,-1.313726133949201236e-01,-1.518682184079165609e-01,-1.685214732854982134e-01,-1.843667407177290440e-01,-2.153482505171771255e-01,-2.326782206690737043e-01,-2.550605903006286646e-01,-2.348370552437461789e-01,-2.186191926111502037e-01,-1.937825042553418531e-01,-1.675865570663407633e-01,-1.459307313959579966e-01,-1.316809402953372510e-01,-1.058968577343787631e-01,-8.833638878868901867e-02,-7.900827711888611105e-02,-7.329218475347498707e-02,-6.153987439059443315e-02,-5.566983692039984694e-02,-4.573717730997174657e-02,-3.844168477074759449e-02,-2.686840609374690353e-02,0.000000000000000000e+00
-1.141802656044297315e-01,-1.517637440101594071e-01,-1.452420777747981673e-01,-1.356992191816189242e-01,-1.255416199467178917e-01,-1.236108665713467475e-01,-1.198323611562643193e-01,-1.207850069865313708e-01,-1.324235233202706030e-01,-1.430718700918188202e-01,-1.585908510804122651e-01,-1.772519257219777322e-01,-1.980209578942400128e-01,-2.208594185113567088e-01,-2.451667647896862701e-01,-2.841659898290905262e-01,-3.082850321067077126e-01,-2.830219532784358227e-01,-2.439712480164757946e-01,-2.085791313328616559e-01,-1.750611008650158618e-01,-1.588432849601036090e-01,-1.335986266450209514e-01,-1.157054031825991425e-01,-9.986109207644019992e-02,-8.620774611280358768e-02,-7.517289945448980826e-02,-6.664775284767081309e-02,-5.552167546711733043e-02,-4.443170560826752852e-02,-3.454726390341927855e-02,-2.688918290459043139e-02,-3.191662855576495039e-02
-1.866535117930275267e-01,-1.638674886650116624e-01,-1.558720550646764402e-01,-1.342609184443671333e-01,-1.132144291597651925e-01,-1.249549286206171478e-01,-1.256138746928703587e-01,-1.379213174908112682e-01,-1.530102305977734389e-01,-1.622270188023277604e-01,-1.776225437473101521e-01,-1.961983480932760759e-01,-2.259618671827296477e-01,-2.487638876208991545e-01,-2.752562197021041213e-01,-3.235462629991034400e-01,-4.064249810414676811e-01,-3.180148401496204480e-01,-2.552670140526007159e-01,-2.124654984955515469e-01,-1.791477191154720594e-01,-1.604516031971360834e-01,-1.440090940989399437e-01,-1.195617632689020271e-01,-9.376147081982966203e-02,-9.116516357465191678e-02,-8.182795906839766820e-02,-7.232717538315970585e-02,-6.350136011914653267e-02,-3.993075379190855895e-02,-2.676902148660468758e-02,-2.161521866388833868e-02,0.000000000000000000e+00
-1.089679837807663726e-01,-1.516179726312740506e-01,-1.459110672735102199e-01,-1.399619372609124113e-01,-1.289321243301088937e-01,-1.267723496331779609e-01,-1.350508509907918098e-01,-1.445724202599411035e-01,-1.601207930724086459e-01,-1.726213874736989007e-01,-1.934051700613591551e-01,-2.169640222580212219e-01,-2.323806670101419281e-01,-2.579756465773934693e-01,-2.917598674896703659e-01,-3.254954960722769575e-01,-3.444463716612305437e-01,-3.113178819789489959e-01,-2.651983483852774492e-01,-2.177173579931006575e-01,-1.874211980828477397e-01,-1.580274733824487132e-01,-1.410470457495751895e-01,-1.220051893573248780e-01,-1.073491726849447603e-01,-9.113592983329676933e-02,-7.870242261517321203e-02,-7.084948776695514094e-02,-5.601001341987997539e-02,-3.855594945301214077e-02,-2.851462971519354989e-02,-2.526428493377765386e-02,-3.145595398531927239e-02
-1.116761028477106232e-01,-1.297954626189605498e-01,-1.425495010776403615e-01,-1.383639701234009034e-01,-1.390329037978856042e-01,-1.339778621030715544e-01,-1.420579333124234178e-01,-1.529280451815328012e-01,-1.639509453235723224e-01,-1.851178286212443458e-01,-2.100452622382608381e-01,-2.240229939033700768e-01,-2.392650728980943164e-01,-2.658788963965471597e-01,-2.959192527510954296e-01,-3.067523639666298041e-01,-3.193815753572150640e-01,-2.884102993385664893e-01,-2.620626024821599009e-01,-2.214247448093046855e-01,-1.801533353350279199e-01,-1.576548154425519432e-01,-1.418096349450448657e-01,-1.206355435173531165e-01,-1.080313457436901381e-01,-9.443141265540999640e-02,-7.993719244373603816e-02,-6.602546227019633063e-02,-4.837901342881389261e-02,-3.800920428696562964e-02,-2.990402828453893325e-02,-2.297673050363301106e-02,0.000000000000000000e+00
-8.162712438523797576e-02,-1.152946664595022458e-01,-1.209889467159543236e-01,-1.320948279114580182e-01,-1.362947339307139794e-01,-1.368090420264255203e-01,-1.390592359070253747e-01,-1.527125625802766284e-01,-1.618140457411283706e-01,-1.881068416004370303e-01,-2.079745489174956163e-01,-2.302809212778723080e-01,-2.544851282835228212e-01,-2.697087963146381773e-01,-2.876249139542291777e-01,-2.937591256865821898e-01,-2.874243454724695335e-01,-2.666314077674531990e-01,-2.410102124249414168e-01,-2.142241485654149957e-01,-1.858462726554791777e-01,-1.592139814700543887e-01,-1.361426050528998788e-01,-1.260071080517912445e-01,-1.148088796167297254e-01,-9.533721952797340193e-02,-8.110290486146823352e-02,-6.489543085141356860e-02,-4.646003163739220732e-02,-3.563053790227160150e-02,-2.847207403901982556e-02,-2.285860118192168874e-02,-2.911140064916451636e-02
-8.505283142807612551e-02,-9.357617859654283887e-02,-1.089776205404172083e-01,-1.149953963889362579e-01,-1.330825297057215972e-01,-1.391452169380315573e-01,-1.405396647816594957e-01,-1.538651978079674520e-01,-1.571477428282873623e-01,-1.865980853718267884e-01,-2.097496539946273608e-01,-2.302986030241394866e-01,-2.672019111002055802e-01,-2.671879492705216408e-01,-2.850735905235458056e-01,-2.806812572293564401e-01,-2.618805599561600528e-01,-2.509705109538033496e-01,-2.233481547785956811e-01,-2.097466921982895360e-01,-1.910054599530961739e-01,-1.622440448856129480e-01,-1.320631620993812927e-01,-1.188062803437870824e-01,-1.207903324318321953e-01,-9.654087656114966609e-02,-7.665342013900881823e-02,-5.819916205513153001e-02,-4.420382446437212676e-02,-4.052628683682349409e-02,-3.316368880860162682e-02,-2.072226858788540557e-02,0.000000000000000000e+00
-4.539638506159254100e-02,-7.449594244171189872e-02,-8.772346500952193926e-02,-9.708790011342049997e-02,-1.106215826785335171e-01,-1.315062976209053214e-01,-1.473383562080995968e-01,-1.587644351587837177e-01,-1.672264586345715842e-01,-1.880028187602409417e-01,-2.089435325433881274e-01,-2.241476778064825925e-01,-2.409667634729401042e-01,-2.572714190457352501e-01,-2.690587068252027203e-01,-2.704760544981709147e-01,-2.601561219967498118e-01,-2.396227039478219800e-01,-2.206676531886128667e-01,-1.957478801167032989e-01,-1.785902958707059618e-01,-1.517287068318713683e-01,-1.277083070554397570e-01,-1.052951539586745450e-01,-9.312070711874026463e-02,-8.244708616336372808e-02,-6.574063570727835260e-02,-5.439626052507173098e-02,-4.493394004270169495e-02,-4.367545669068011172e-02,-3.907359560989435987e-02,-2.489575745139253893e-02,-1.760663295347578150e-02
-3.695098957507000209e-02,-5.013384111035329438e-02,-6.464017096642810101e-02,-8.037352759400744062e-02,-9.664956259281906603e-02,-1.222315543288564760e-01,-1.505460778771217645e-01,-1.577362535202745664e-01,-1.736974725220810922e-01,-1.910066412296646809e-01,-2.016111031773361872e-01,-2.123337995922148225e-01,-2.155956640639113409e-01,-2.410258917546047042e-01,-2.616144629278974731e-01,-2.652307333359079089e-01,-2.658206199123387403e-01,-2.467983921438707262e-01,-2.192981019197105252e-01,-1.882999707011165091e-01,-1.650914502242000759e-01,-1.338108373619691094e-01,-1.111251021346428974e-01,-8.888617176755389537e-02,-7.060903556250583413e-02,-6.629661000184250419e-02,-5.868900834481630135e-02,-5.237214452207277632e-02,-4.501417802530692513e-02,-4.136368522249864177e-02,-4.349130227980319008e-02,-2.360934365525391848e-02,0.000000000000000000e+00
-1.066259858203085116e-02,-3.590389517945699605e-02,-5.756168969168111438e-02,-7.819110789555253072e-02,-9.492127265920230483e-02,-1.104693560862724105e-01,-1.363729742632266151e-01,-1.610661776976273218e-01,-1.829507582923892151e-01,-1.943656444105389958e-01,-1.974873460209435883e-01,-1.964714078502504124e-01,-2.050803552172835165e-01,-2.230227393928739532e-01,-2.387346980794720630e-01,-2.633857835604594411e-01,-2.761666221525362341e-01,-2.547664886548190455e-01,-2.140742164444348061e-01,-1.757590959505762329e-01,-1.406489416687188299e-01,-1.152245069618641066e-01,-8.933820187747371078e-02,-6.391661192336145492e-02,-4.715304868756512585e-02,-4.518637562286398346e-02,-5.281010211336220617e-02,-5.288342812602000315e-02,-5.167885516294168369e-02,-4.518101205070886722e-02,-3.454458016413046451e-02,-2.127335059675145718e-02,-7.176069955381440824e-03
2.237140379348190322e-02,-1.950493040399988234e-02,-4.941268805198947844e-02,-6.999243993461476410e-02,-8.716304391703361132e-02,-9.969892685097972440e-02,-1.218831840017195606e-01,-1.579672786726963318e-01,-2.133352843380534325e-01,-1.903049385184203968e-01,-1.836018808009960146e-01,-1.803929378500482850e-01,-1.806579377691850119e-01,-2.037910497541574606e-01,-2.217182004533791162e-01,-2.550292853688918004e-01,-3.089651474175776347e-01,-2.476365924538317387e-01,-2.099514358190320285e-01,-1.615995628599063427e-01,-1.134769342548833243e-01,-9.565913668468968567e-02,-6.055647222770491056e-02,-4.327900033110498867e-02,-1.971053923366795219e-02,-3.583532921827729811e-02,-4.612704784848571660e-02,-5.568467798275051478e-02,-6.687575856993920043e-02,-5.052703197122160317e-02,-3.224262442769076920e-02,-1.706172465273137970e-02,0.000000000000000000e+00
-5.733874301522343467e-03,-1.765832211996535769e-02,-3.693807738372919397e-02,-5.570234424730498290e-02,-7.183837288967348522e-02,-9.348050326558551837e-02,-1.080304800391921755e-01,-1.328166086609864349e-01,-1.534126235113452419e-01,-1.565005515183576501e-01,-1.568364289914414289e-01,-1.614069033313195733e-01,-1.643868255752521101e-01,-1.829609256878196311e-01,-1.972994070236638031e-01,-2.144818155995963649e-01,-2.227820330168975849e-01,-2.101803841518901372e-01,-1.811957339072826911e-01,-1.487509084997971909e-01,-1.132395178489674220e-01,-8.477245127462924856e-02,-5.943195589038597487e-02,-4.479772370831138634e-02,-3.290610174663724519e-02,-3.949500431302843673e-02,-4.173538010221334443e-02,-5.399142304917065038e-02,-5.807774798226936902e-02,-4.470670996285022042e-02,-3.300700465664559852e-02,-1.480311161928743804e-02,-5.283051885223434031e-03
-1.375390935583523794e-02,-1.637314523132524235e-02,-2.298683993718717705e-02,-4.222071956662446640e-02,-6.050594854989654187e-02,-8.050573201814859026e-02,-8.955488473747238998e-02,-9.794496487395946971e-02,-1.095332841889575526e-01,-1.224966970900038532e-01,-1.331380894697329342e-01,-1.339637233246518677e-01,-1.450473653560654941e-01,-1.516211812837117145e-01,-1.733074379538412368e-01,-1.694159129038278200e-01,-1.698433163447307381e-01,-1.594758795194991807e-01,-1.486186571549735769e-01,-1.300511642186000794e-01,-1.095017913649691810e-01,-8.082922585638742385e-02,-5.071831853879598534e-02,-4.029382346992316927e-02,-4.204714632455219814e-02,-3.764849269060660530e-02,-4.135016967544462296e-02,-4.741519848545701354e-02,-5.177306286080640696e-02,-4.437455696462396654e-02,-3.381950870199740278e-02,-1.768612481127823308e-02,0.000000000000000000e+00
-1.344995043100356141e-02,-2.086084190910404701e-02,-2.472709839814064836e-02,-4.018435844177420391e-02,-5.429938852024888962e-02,-6.427990541043440698e-02,-6.890219077908901757e-02,-7.560946225253724340e-02,-8.256057342962577761e-02,-9.291961736600716504e-02,-9.942369293338702840e-02,-1.060561207487876051e-01,-1.122461968564342077e-01,-1.199196414528255622e-01,-1.263798008002944007e-01,-1.254671389740836529e-01,-1.222149712977032704e-01,-1.199953498452691614e-01,-1.184231768738262941e-01,-1.109035316542800603e-01,-9.754836325391393059e-02,-7.327465940631218422e-02,-5.108887932733638393e-02,-3.933594755349702210e-02,-3.747072224184777589e-02,-3.663124418449642539e-02,-4.533100111708438656e-02,-5.238095333872583304e-02,-5.950604589166238328e-02,-5.396506023585581624e-02,-3.407844341452015424e-02,-2.348927753079258635e-02,-1.108267478658785457e-02
-2.906047343916448589e-02,-2.668953974305017865e-02,-2.634496459935860291e-02,-3.757249408976255645e-02,-5.040666680663973692e-02,-5.561823195679494597e-02,-6.011033140251233198e-02,-6.005626156944748190e-02,-4.852797533015648646e-02,-6.613631552903045940e-02,-7.344994170321170190e-02,-7.655297131079615014e-02,-7.758038345215467757e-02,-8.345215325502958192e-02,-8.269053936815420891e-02,-9.290514023080376216e-02,-8.307355975296898398e-02,-8.896079185272667833e-02,-9.017585541797615289e-02,-9.207160187517793304e-02,-1.009848491078408350e-01,-6.764469175893059183e-02,-4.632140008961541100e-02,-3.516820346119542418e-02,-1.790291975683153125e-02,-2.874005058500989432e-02,-3.848553664884168252e-02,-4.843313447423277379e-02,-7.723713957588672352e-02,-5.338239161554904355e-02,-3.841256986357315800e-02,-1.934723662861632248e-02,0.000000000000000000e+00
-2.321784208266904764e-02,-2.702323957869046112e-02,-3.294256889323582405e-02,-3.908779854199562198e-02,-4.834681521136603710e-02,-4.830304372017129450e-02,-4.762461974894625916e-02,-4.313716564624205108e-02,-4.488164881604576884e-02,-4.817707514943000979e-02,-5.471183888693667563e-02,-5.365112488735806345e-02,-5.755476728987039131e-02,-5.871956800398975967e-02,-6.454140373972828970e-02,-6.734469230509941562e-02,-6.869626049943847179e-02,-6.880202924684876431e-02,-7.078420964828360806e-02,-7.080421939576055090e-02,-6.611402219122357315e-02,-5.525811367950121678e-02,-4.481947076189327778e-02,-3.270347503631737540e-02,-2.007281399924894585e-02,-2.294876282919069629e-02,-3.384574239535736301e-02,-4.000127347095869951e-02,-4.924051595088315553e-02,-3.882906439412458360e-02,-3.150834462689115767e-02,-1.675652641237826077e-02,-9.649349696596826870e-03
-2.738104488522887653e-02,-2.952921524845360246e-02,-4.134394414505419835e-02,-3.793743493331937222e-02,-4.470424157563007705e-02,-3.406698334563762476e-02,-3.873552588265162522e-02,-3.319651307428611586e-02,-2.906411783247913466e-02,-3.836769746589897140e-02,-4.456398939660477510e-02,-3.945994463420372800e-02,-2.995949331734598653e-02,-3.613790149059807610e-02,-4.149650020263902228e-02,-4.562885331858297644e-02,-5.351068710473847606e-02,-5.084931908029315106e-02,-4.685778854433068907e-02,-4.700618979246983659e-02,-3.645957522314446919e-02,-3.628897108392470372e-02,-3.474338032456300573e-02,-2.646597204562898750e-02,-2.231094710023470706e-02,-2.484632797176165864e-02,-2.246521465178235796e-02,-2.770447887268877654e-02,-2.560314590308462521e-02,-2.923255233318589053e-02,-2.257570613660968978e-02,-1.518259144833649169e-02,0.000000000000000000e+00
-1.398058687409836458e-02,-1.793680013457862876e-02,-2.364157714030366148e-02,-2.284925279210282129e-02,-2.352667701576553402e-02,-1.742822893593452827e-02,-1.678351580370769994e-02,-1.471380045024751893e-02,-2.028180641944041240e-02,-2.180757865550325691e-02,-1.896358256263254785e-02,-1.916063523041672614e-02,-1.829138587435254204e-02,-1.731790793287314376e-02,-2.146890973894804294e-02,-2.509833318626451815e-02,-2.886690446571582233e-02,-2.323218525248966354e-02,-2.332035726049280777e-02,-2.519612083261125665e-02,-2.219069178385237040e-02,-1.719323619072012088e-02,-1.778448104253443907e-02,-1.932345103633109629e-02,-1.160881982330057467e-02,-1.607620673173167439e-02,-1.153297605685873681e-02,-1.767542663220792939e-02,-1.492910853099837544e-02,-1.466947081370488688e-02,-1.388899202310628876e-02,-1.451926486337466911e-02,-9.083449562072888617e-03
0.000000000000000000e+00,-7.918312199040235949e-03,0.000000000000000000e+00,-4.551826094091424892e-03,0.000000000000000000e+00,-4.946768784634562877e-03,0.000000000000000000e+00,-2.153384164475898987e-03,0.000000000000000000e+00,-4.645587671852892397e-03,0.000000000000000000e+00,-8.592080217190774249e-03,0.000000000000000000e+00,-6.726944120050913981e-03,0.000000000000000000e+00,-4.840069488067765685e-03,0.000000000000000000e+00,-3.397742939935795466e-03,0.000000000000000000e+00,-6.002573706580129238e-03,0.000000000000000000e+00,-7.443745918856622609e-03,0.000000000000000000e+00,-8.103492719308009323e-03,0.000000000000000000e+00,-7.997917177071607597e-03,0.000000000000000000e+00,-5.074136329243791876e-03,0.000000000000000000e+00,-2.985993347041276946e-03,0.000000000000000000e+00,-3.752184128842285787e-03,0.000000000000000000e+00
